Time (s),Channel 2 (V)
-0.004096,0.03599455316706757
-0.00409575,-0.04269339008330797
-0.0040955,0.0303502703178844
-0.00409525,-0.007831643073648031
-0.004095,-0.02908070791763118
-0.00409475,0.02669808729782486
-0.0040945,-0.01513600911376711
-0.00409425,0.01507750496127147
-0.004094,-0.01081979281733303
-0.00409375,-0.008827692988209623
-0.0040935,0.01507750496127147
-0.00409325,-0.004179460053588269
-0.004093,-0.003183410139026677
-0.00409275,-0.0001952603953414567
-0.0040925,-0.003847443415401219
-0.00409225,0.0001367562428458147
-0.004092,-0.002519376862652134
-0.00409175,0.00544902245384149
-0.0040915,-0.004179460053588269
-0.00409125,-0.007167609797273489
-0.004091,0.009765238750275795
-0.00409075,-0.004179460053588269
-0.0040905,-0.00749962643546076
-0.00409025,0.00843717219752671
-0.00409,-0.008163659711835081
-0.00408975,-0.004843493329962811
-0.0040895,0.007441122282965118
-0.00408925,-0.003183410139026677
-0.004089,-0.003847443415401219
-0.00408875,-0.009159709626396895
-0.0040885,-0.01546802575195438
-0.00408825,0.02636607065963759
-0.004088,-0.00749962643546076
-0.00408775,-0.02210835851569914
-0.0040875,0.0376546363580037
-0.00408725,-0.04202935680693365
-0.004087,0.02072178781045464
-0.00408675,0.01408145504670988
-0.0040865,-0.05331792250529976
-0.00408625,0.0502712686091189
-0.004086,-0.02044827532476301
-0.00408575,-0.0164640756665162
-0.0040855,0.04329891920718687
-0.00408525,-0.04734162301792932
-0.004085,0.02072178781045464
-0.00408475,0.007109105644777847
-0.0040845,-0.03273289093769094
-0.00408425,0.04197085265443778
-0.004084,-0.03638507395775048
-0.00408375,0.002128856071969221
-0.0040835,0.0273621205741994
-0.00408325,-0.05364993914348681
-0.004083,0.04529101903631028
-0.00408275,-0.00749962643546076
-0.0040825,-0.03837717378687389
-0.00408225,0.03798665299619097
-0.004082,-0.01214785937008211
-0.00408175,0.001796839433781949
-0.0040815,-0.005839543244524403
-0.00408125,-0.001855343586277591
-0.004081,-0.000527277033528728
-0.00408075,-0.00749962643546076
-0.0040805,0.008769188835713981
-0.00408025,-0.00451147669177554
-0.00408,-0.008827692988209623
-0.00407975,0.007109105644777847
-0.0040795,-0.00749962643546076
-0.00407925,-0.009159709626396895
-0.004079,0.03001825367969735
-0.00407875,-0.02941272455581845
-0.0040785,-0.01812415885745233
-0.00407825,0.04529101903631028
-0.004078,-0.04269339008330797
-0.00407775,0.02304590427776532
-0.0040775,-0.002519376862652134
-0.00407725,-0.03173684102312913
-0.004077,0.04263488593081233
-0.00407675,-0.03870919042506116
-0.0040765,0.01341742177033534
-0.00407625,0.02570203738326304
-0.004076,-0.05531002233442317
-0.00407575,0.04628706895087209
-0.0040755,-0.01380794256101825
-0.00407525,-0.02974474119400572
-0.004075,0.05060328524730595
-0.00407475,-0.0423613734451207
-0.0040745,0.009433222112088524
-0.00407425,0.01773363806676942
-0.004074,-0.04070129025418456
-0.00407375,0.03865068627256552
-0.0040735,-0.02542852489757164
-0.00407325,-0.007167609797273489
-0.004073,0.03865068627256552
-0.00407275,-0.05165783931436341
-0.0040725,0.03367043669975689
-0.00407225,0.002460872710156492
-0.004072,-0.04302540672149524
-0.00407175,0.05325941835280412
-0.0040715,-0.03173684102312913
-0.00407125,-0.01281189264645644
-0.004071,0.0376546363580037
-0.00407075,-0.046677589741555
-0.0040705,0.03599455316706757
-0.00407025,-0.007167609797273489
-0.00407,-0.02642457481213345
-0.00406975,0.02570203738326304
-0.0040695,-0.01314390928464371
-0.00406925,0.00544902245384149
-0.004069,-0.007167609797273489
-0.00406875,-0.01314390928464371
-0.0040685,0.01872968798133123
-0.00406825,-0.009491726264584166
-0.004068,0.001132806157407629
-0.00406775,-0.002519376862652134
-0.0040675,0.003788939262905355
-0.00406725,-0.007831643073648031
-0.004067,0.007773138921152167
-0.00406675,-0.004179460053588269
-0.0040665,-0.0008592936717159994
-0.00406625,-0.008827692988209623
-0.004066,0.01242137185577352
-0.00406575,-0.00749962643546076
-0.0040655,-0.0008592936717159994
-0.00406525,-0.001855343586277591
-0.004065,0.0001367562428458147
-0.00406475,-0.01380794256101825
-0.0040645,0.01507750496127147
-0.00406425,-0.00451147669177554
-0.004064,0.001796839433781949
-0.00406375,-0.008827692988209623
-0.0040635,-0.005839543244524403
-0.00406325,0.01773363806676942
-0.004063,-0.003183410139026677
-0.00406275,-0.03140482438494185
-0.0040625,0.04529101903631028
-0.00406225,-0.04833767293249114
-0.004062,0.02869018712694826
-0.00406175,0.007441122282965118
-0.0040615,-0.04800565629430387
-0.00406125,0.04728311886543368
-0.004061,-0.01878819213382688
-0.00406075,-0.02277239179207369
-0.0040605,0.04894320205636982
-0.00406025,-0.05398195578167408
-0.00406,0.02603405402145054
-0.00405975,0.0008007895192201353
-0.0040595,-0.0267565914503205
-0.00405925,0.0346664866143187
-0.004059,-0.03638507395775048
-0.00405875,-0.001855343586277591
-0.0040585,0.0303502703178844
-0.00405825,-0.05464598905804863
-0.004058,0.05193135180005504
-0.00405775,-0.01247987600826939
-0.0040575,-0.03306490757587799
-0.00405725,0.03333842006156962
-0.004057,-0.005507526606337354
-0.00405675,-0.006835593159086217
-0.0040565,0.001132806157407629
-0.00405625,-0.005839543244524403
-0.004056,0.003456922624718306
-0.00405575,-0.009159709626396895
-0.0040555,0.01208935521758647
-0.00405525,-0.01214785937008211
-0.004055,-0.000527277033528728
-0.00405475,-0.0008592936717159994
-0.0040545,-0.0001952603953414567
-0.00405425,-0.01347592592283098
-0.004054,0.03433446997613143
-0.00405375,-0.03704910723412502
-0.0040535,-0.009159709626396895
-0.00405325,0.0356625365288803
-0.004053,-0.03538902404318867
-0.00405275,0.01607355487583328
-0.0040525,0.002792889348343763
-0.00405225,-0.03738112387231229
-0.004052,0.04927521869455709
-0.00405175,-0.04534952318880592
-0.0040515,0.0200577545340801
-0.00405125,0.0147454883230842
-0.004051,-0.04568153982699319
-0.00405075,0.04031076946350165
-0.0040505,-0.01048777617914576
-0.00405025,-0.03638507395775048
-0.00405,0.05292740171461663
-0.00404975,-0.04966573948524
-0.0040495,0.01607355487583328
-0.00404925,0.009433222112088524
-0.004049,-0.03273289093769094
-0.00404875,0.02968623704151008
-0.0040485,-0.02044827532476301
-0.00404825,-0.0111518094555203
-0.004048,0.03599455316706757
-0.00404775,-0.05829817207810817
-0.0040475,0.03931471954894006
-0.00404725,-0.006171559882711675
-0.004047,-0.03738112387231229
-0.00404675,0.04595505231268482
-0.0040465,-0.03007675783219299
-0.00404625,-0.007167609797273489
-0.004046,0.0356625365288803
-0.00404575,-0.04933372284705273
-0.0040455,0.03068228695607167
-0.00404525,-0.01081979281733303
-0.004045,-0.01878819213382688
-0.00404475,0.03499850325250575
-0.0040445,-0.04136532353055911
-0.00404425,0.01607355487583328
-0.004044,0.01408145504670988
-0.00404375,-0.04833767293249114
-0.0040435,0.05093530188549344
-0.00404325,-0.02343642506844823
-0.004043,-0.02044827532476301
-0.00404275,0.03898270291075279
-0.0040425,-0.04402145663605705
-0.00404225,0.01939372125770555
-0.004042,0.01242137185577352
-0.00404175,-0.03240087429950367
-0.0040415,0.0147454883230842
-0.00404125,-0.007831643073648031
-0.004041,0.01109330530302466
-0.00404075,-0.007167609797273489
-0.0040405,-0.007831643073648031
-0.00404025,0.01142532194121193
-0.00404,-0.004843493329962811
-0.00403975,-0.003515426777213726
-0.0040395,0.003456922624718306
